year,indicator,name,category,group,value
2018,suitable_employment,hartford_outer_ring,Education,High school or less,0.5411764705882354
2018,suitable_employment,hartford_outer_ring,Education,Some college or Associate's,0.6741573033707865
2018,suitable_employment,hartford_outer_ring,Income,$75K+,0.6629213483146067
2018,suitable_employment,hartford_outer_ring,Income,<$30K,0.5238095238095238
2018,suitable_employment,hartford_outer_ring,Income,$30K-$75K,0.6276595744680851
2018,suitable_employment,hartford_outer_ring,Race/Ethnicity,White,0.6404494382022472
2018,suitable_employment,hartford_outer_ring,Race/Ethnicity,Not white,0.6304347826086956
2018,suitable_employment,hartford_outer_ring,With children,No children,0.6
2018,suitable_employment,hartford_outer_ring,With children,Children in household,0.6853932584269663
2018,suitable_employment,litchfield_county,Total,Total,0.4021739130434782
2018,suitable_employment,litchfield_county,Gender,Male,0.4042553191489362
2018,suitable_employment,litchfield_county,Gender,Female,0.38888888888888884
2018,suitable_employment,litchfield_county,Age,Ages 18-34,0.46874999999999994
2018,suitable_employment,litchfield_county,Age,Ages 35-49,0.5054945054945055
2018,suitable_employment,litchfield_county,Age,Ages 50-64,0.34042553191489366
2018,suitable_employment,litchfield_county,Age,Ages 65+,0.35227272727272735
2018,suitable_employment,litchfield_county,Education,Bachelor's or higher,0.3626373626373626
2018,suitable_employment,litchfield_county,Education,High school or less,0.4787234042553191
2018,suitable_employment,litchfield_county,Education,Some college or Associate's,0.3956043956043956
2018,suitable_employment,litchfield_county,Income,$75K+,0.47826086956521735
2018,suitable_employment,litchfield_county,Income,<$30K,0.3409090909090909
2018,suitable_employment,litchfield_county,Income,$30K-$75K,0.34375000000000006
2018,suitable_employment,litchfield_county,Race/Ethnicity,White,0.3913043478260869
2018,suitable_employment,litchfield_county,Race/Ethnicity,Not white,0.5268817204301075
2018,suitable_employment,litchfield_county,With children,No children,0.3846153846153846
2018,suitable_employment,litchfield_county,With children,Children in household,0.4301075268817205
2018,suitable_employment,manchester,Total,Total,0.4545454545454546
2018,suitable_employment,manchester,Gender,Male,0.4555555555555555
2018,suitable_employment,manchester,Gender,Female,0.4482758620689655
2018,suitable_employment,manchester,Age,Under age 55,0.45054945054945056
2018,suitable_employment,manchester,Age,Age 55 or older,0.4523809523809524
2018,suitable_employment,manchester,Education,Some college or less,0.4534883720930233
2018,suitable_employment,manchester,Education,Bachelor's or higher,0.46153846153846156
2018,suitable_employment,manchester,Income,<$75K,0.4175824175824176
2018,suitable_employment,manchester,Income,$75K+,0.48913043478260865
2018,suitable_employment,meriden,Total,Total,0.3218390804597701
2018,suitable_employment,meriden,Gender,Male,0.32954545454545453
2018,suitable_employment,meriden,Gender,Female,0.3333333333333333
2018,suitable_employment,meriden,Age,Under age 55,0.30337078651685395
2018,suitable_employment,meriden,Age,Age 55 or older,0.38095238095238093
2018,suitable_employment,meriden,Education,Bachelor's or higher,0.27710843373493976
2018,suitable_employment,meriden,Education,High school or less,0.4418604651162791
2018,suitable_employment,meriden,Education,Some college or Associate's,0.29347826086956524
2018,suitable_employment,meriden,Income,$75K+,0.3186813186813187
2018,suitable_employment,meriden,Income,<$30K,0.25287356321839083
2018,suitable_employment,meriden,Income,$30K-$75K,0.34090909090909094
2018,suitable_employment,meriden,Race/Ethnicity,White,0.31764705882352945
2018,suitable_employment,meriden,Race/Ethnicity,Not white,0.34782608695652173
2018,suitable_employment,meriden,With children,No children,0.313953488372093
2018,suitable_employment,meriden,With children,Children in household,0.3595505617977528
2018,suitable_employment,middlesex_county,Total,Total,0.5
2018,suitable_employment,middlesex_county,Gender,Male,0.5294117647058824
2018,suitable_employment,middlesex_county,Gender,Female,0.4597701149425288
2018,suitable_employment,middlesex_county,Age,Under age 55,0.4555555555555556
2018,suitable_employment,middlesex_county,Age,Age 55 or older,0.5625
2018,suitable_employment,middlesex_county,Education,Bachelor's or higher,0.4606741573033708
2018,suitable_employment,middlesex_county,Education,High school or less,0.5128205128205129
2018,suitable_employment,middlesex_county,Education,Some college or Associate's,0.5747126436781609
2018,suitable_employment,middlesex_county,Income,<$75K,0.47058823529411764
2018,suitable_employment,middlesex_county,Income,$75K+,0.5280898876404495
2018,suitable_employment,middlesex_county,With children,No children,0.4767441860465116
2018,suitable_employment,middlesex_county,With children,Children in household,0.5681818181818182
2018,suitable_employment,middletown,Total,Total,0.5421686746987953
2018,suitable_employment,middletown,Gender,Male,0.5411764705882354
2018,suitable_employment,middletown,Gender,Female,0.5421686746987953
2018,suitable_employment,middletown,Age,Under age 55,0.5476190476190477
2018,suitable_employment,middletown,Age,Age 55 or older,0.5365853658536585
2018,suitable_employment,middletown,Education,Some college or less,0.5180722891566266
2018,suitable_employment,middletown,Education,Bachelor's or higher,0.5595238095238095
2018,suitable_employment,middletown,Income,<$75K,0.4482758620689655
2018,suitable_employment,middletown,Income,$75K+,0.7283950617283951
2018,suitable_employment,milford,Total,Total,0.5813953488372093
2018,suitable_employment,milford,Gender,Male,0.49425287356321845
2018,suitable_employment,milford,Gender,Female,0.6395348837209303
2018,suitable_employment,milford,Age,Under age 55,0.5268817204301075
2018,suitable_employment,milford,Age,Age 55 or older,0.6493506493506493
2018,suitable_employment,milford,Education,Some college or less,0.616279069767442
2018,suitable_employment,milford,Education,Bachelor's or higher,0.5348837209302326
2018,suitable_employment,milford,Income,<$75K,0.471264367816092
2018,suitable_employment,milford,Income,$75K+,0.689655172413793
2018,suitable_employment,milford,With children,No children,0.5411764705882354
2018,suitable_employment,milford,With children,Children in household,0.6593406593406593
2018,suitable_employment,monroe,Total,Total,0.6
2018,suitable_employment,naugatuck,Total,Total,0.3804347826086957
2018,suitable_employment,naugatuck,Gender,Male,0.4255319148936171
2018,suitable_employment,naugatuck,Gender,Female,0.34831460674157305
2018,suitable_employment,naugatuck,Age,Under age 55,0.4020618556701031
2018,suitable_employment,naugatuck,Age,Age 55 or older,0.34939759036144585
2018,suitable_employment,naugatuck,Education,Bachelor's or higher,0.42391304347826086
2018,suitable_employment,naugatuck,Education,High school or less,0.39999999999999997
2018,suitable_employment,naugatuck,Education,Some college or Associate's,0.33695652173913043
2018,suitable_employment,naugatuck,Income,$75K+,0.49473684210526314
2018,suitable_employment,naugatuck,Income,<$30K,0.3595505617977528
2018,suitable_employment,naugatuck,Income,$30K-$75K,0.351063829787234
2018,suitable_employment,naugatuck,With children,No children,0.33333333333333337
2018,suitable_employment,naugatuck,With children,Children in household,0.4468085106382979
2018,suitable_employment,ncdhd,Total,Total,0.4888888888888889
2018,suitable_employment,ncdhd,Gender,Male,0.5164835164835165
2018,suitable_employment,ncdhd,Gender,Female,0.4555555555555555
2018,suitable_employment,ncdhd,Age,Under age 55,0.4421052631578947
2018,suitable_employment,ncdhd,Age,Age 55 or older,0.5609756097560975
2018,suitable_employment,ncdhd,Education,Bachelor's or higher,0.5604395604395604
2018,suitable_employment,ncdhd,Education,High school or less,0.4555555555555555
2018,suitable_employment,ncdhd,Education,Some college or Associate's,0.42857142857142855
2018,suitable_employment,ncdhd,Income,$75K+,0.5425531914893618
2018,suitable_employment,ncdhd,Income,<$30K,0.3855421686746988
2018,suitable_employment,ncdhd,Income,$30K-$75K,0.4736842105263158
2018,suitable_employment,ncdhd,Race/Ethnicity,White,0.4888888888888889
2018,suitable_employment,ncdhd,Race/Ethnicity,Not white,0.48387096774193544
2018,suitable_employment,ncdhd,With children,No children,0.44827586206896547
2018,suitable_employment,ncdhd,With children,Children in household,0.5360824742268041
2018,suitable_employment,nddh,Total,Total,0.39999999999999997
2018,suitable_employment,nddh,Gender,Male,0.4574468085106383
2018,suitable_employment,nddh,Gender,Female,0.3372093023255814
2018,suitable_employment,nddh,Age,Under age 55,0.43956043956043955
2018,suitable_employment,nddh,Age,Age 55 or older,0.36363636363636365
2018,suitable_employment,nddh,Education,Bachelor's or higher,0.375
2018,suitable_employment,nddh,Education,High school or less,0.5054945054945055
2018,suitable_employment,nddh,Education,Some college or Associate's,0.3595505617977528
2018,suitable_employment,nddh,Income,$75K+,0.5376344086021505
2018,suitable_employment,nddh,Income,<$30K,0.32098765432098764
2018,suitable_employment,nddh,Income,$30K-$75K,0.3510638297872341
2018,suitable_employment,nddh,With children,No children,0.39534883720930236
2018,suitable_employment,nddh,With children,Children in household,0.4468085106382979
2018,suitable_employment,new_britain,Total,Total,0.39534883720930236
2018,suitable_employment,new_britain,Gender,Male,0.4719101123595506
2018,suitable_employment,new_britain,Gender,Female,0.32530120481927716
2018,suitable_employment,new_britain,Age,Under age 55,0.4157303370786517
2018,suitable_employment,new_britain,Age,Age 55 or older,0.379746835443038
2018,suitable_employment,new_britain,Education,Bachelor's or higher,0.47311827956989244
2018,suitable_employment,new_britain,Education,High school or less,0.3536585365853658
2018,suitable_employment,new_britain,Education,Some college or Associate's,0.34117647058823536
2018,suitable_employment,new_britain,Income,$75K+,0.3516483516483516
2018,suitable_employment,new_britain,Income,<$30K,0.37037037037037035
2018,suitable_employment,new_britain,Income,$30K-$75K,0.42045454545454547
2018,suitable_employment,new_britain,Race/Ethnicity,White,0.38271604938271603
2018,suitable_employment,new_britain,Race/Ethnicity,Not white,0.4065934065934066
2018,suitable_employment,new_britain,With children,No children,0.419753086419753
2018,suitable_employment,new_britain,With children,Children in household,0.3541666666666667
2018,suitable_employment,new_haven,Total,Total,0.367816091954023
2018,suitable_employment,new_haven,Gender,Male,0.4482758620689655
2018,suitable_employment,new_haven,Gender,Female,0.31764705882352945
2018,suitable_employment,new_haven,Age,Ages 18-34,0.42045454545454547
2018,suitable_employment,new_haven,Age,Ages 35-49,0.2857142857142857
2018,suitable_employment,new_haven,Age,Ages 50-64,0.3448275862068965
2018,suitable_employment,new_haven,Age,Ages 65+,0.3918918918918919
2018,suitable_employment,new_haven,Education,Bachelor's or higher,0.43023255813953487
2018,suitable_employment,new_haven,Education,High school or less,0.29411764705882354
2018,suitable_employment,new_haven,Education,Some college or Associate's,0.3409090909090909
2018,suitable_employment,new_haven,Income,$75K+,0.48888888888888893
2018,suitable_employment,new_haven,Income,<$30K,0.29411764705882354
2018,suitable_employment,new_haven,Income,$30K-$75K,0.35869565217391297
2018,suitable_employment,new_haven,Race/Ethnicity,White,0.42045454545454547
2018,suitable_employment,new_haven,Race/Ethnicity,Black,0.33333333333333337
2018,suitable_employment,new_haven,Race/Ethnicity,Latino,0.35555555555555557
2018,suitable_employment,new_haven,With children,No children,0.38823529411764707
2018,suitable_employment,new_haven,With children,Children in household,0.34065934065934067
2018,suitable_employment,new_haven_county,Total,Total,0.4597701149425288
2018,suitable_employment,new_haven_county,Gender,Male,0.46590909090909094
2018,suitable_employment,new_haven_county,Gender,Female,0.4470588235294118
2018,suitable_employment,new_haven_county,Age,Ages 18-34,0.45054945054945056
2018,suitable_employment,new_haven_county,Age,Ages 35-49,0.45054945054945056
2018,suitable_employment,new_haven_county,Age,Ages 50-64,0.4444444444444445
2018,suitable_employment,new_haven_county,Age,Ages 65+,0.48
2018,suitable_employment,new_haven_county,Education,Bachelor's or higher,0.4827586206896552
2018,suitable_employment,new_haven_county,Education,High school or less,0.4418604651162791
2018,suitable_employment,new_haven_county,Education,Some college or Associate's,0.4318181818181818
2018,suitable_employment,new_haven_county,Income,<$15K,0.313953488372093
2018,suitable_employment,new_haven_county,Income,$15K-$30K,0.32530120481927716
2018,suitable_employment,new_haven_county,Income,$30K-$50K,0.38888888888888884
2018,suitable_employment,new_haven_county,Income,$50K-$75K,0.4444444444444445
2018,suitable_employment,new_haven_county,Income,$75K-$100K,0.5164835164835164
2018,suitable_employment,new_haven_county,Income,$100K-$200K,0.5681818181818182
2018,suitable_employment,new_haven_county,Income,$200K+,0.6344086021505376
2018,suitable_employment,new_haven_county,Race/Ethnicity,White,0.48275862068965514
2018,suitable_employment,new_haven_county,Race/Ethnicity,Black,0.34065934065934067
2018,suitable_employment,new_haven_county,Race/Ethnicity,Latino,0.42696629213483145
2018,suitable_employment,new_haven_county,With children,No children,0.4523809523809524
2018,suitable_employment,new_haven_county,With children,Children in household,0.4835164835164836
2018,suitable_employment,new_haven_inner_ring,Total,Total,0.41666666666666663
2018,suitable_employment,new_haven_inner_ring,Gender,Male,0.3734939759036145
2018,suitable_employment,new_haven_inner_ring,Gender,Female,0.4534883720930233
2018,suitable_employment,new_haven_inner_ring,Age,Ages 18-34,0.4044943820224719
2018,suitable_employment,new_haven_inner_ring,Age,Ages 35-49,0.5000000000000001
2018,suitable_employment,new_haven_inner_ring,Age,Ages 50-64,0.3804347826086957
2018,suitable_employment,new_haven_inner_ring,Age,Ages 65+,0.3823529411764706
2018,suitable_employment,new_haven_inner_ring,Education,Bachelor's or higher,0.3928571428571429
2018,suitable_employment,new_haven_inner_ring,Education,High school or less,0.4534883720930233
2018,suitable_employment,new_haven_inner_ring,Education,Some college or Associate's,0.43373493975903615
2018,suitable_employment,new_haven_inner_ring,Income,$75K+,0.5054945054945055
2018,suitable_employment,new_haven_inner_ring,Income,<$30K,0.2857142857142857
2018,suitable_employment,new_haven_inner_ring,Income,$30K-$75K,0.42528735632183906
2018,suitable_employment,new_haven_inner_ring,Race/Ethnicity,White,0.42857142857142855
2018,suitable_employment,new_haven_inner_ring,Race/Ethnicity,Black,0.39784946236559143
2018,suitable_employment,new_haven_inner_ring,Race/Ethnicity,Latino,0.42045454545454547
2018,suitable_employment,new_haven_inner_ring,With children,No children,0.4050632911392405
2018,suitable_employment,new_haven_inner_ring,With children,Children in household,0.4421052631578947
2018,suitable_employment,new_haven_outer_ring,Total,Total,0.6395348837209303
2018,suitable_employment,new_haven_outer_ring,Gender,Male,0.6222222222222221
2018,suitable_employment,new_haven_outer_ring,Gender,Female,0.6707317073170732
2018,suitable_employment,new_haven_outer_ring,Age,Ages 18-34,0.6630434782608695
2018,suitable_employment,new_haven_outer_ring,Age,Ages 35-49,0.6451612903225806
2018,suitable_employment,new_haven_outer_ring,Age,Ages 50-64,0.6363636363636365
2018,suitable_employment,new_haven_outer_ring,Age,Ages 65+,0.6056338028169014
2018,suitable_employment,new_haven_outer_ring,Education,Bachelor's or higher,0.6206896551724138
2018,suitable_employment,new_haven_outer_ring,Education,High school or less,0.5952380952380952
2018,suitable_employment,new_haven_outer_ring,Education,Some college or Associate's,0.7058823529411765
2018,suitable_employment,new_haven_outer_ring,Income,$75K+,0.7159090909090909
2018,suitable_employment,new_haven_outer_ring,Income,<$30K,0.5294117647058824
2018,suitable_employment,new_haven_outer_ring,Income,$30K-$75K,0.5681818181818182
2018,suitable_employment,new_haven_outer_ring,With children,No children,0.6024096385542169
2018,suitable_employment,new_haven_outer_ring,With children,Children in household,0.7311827956989249
2018,suitable_employment,new_london,Total,Total,0.4210526315789474
2018,suitable_employment,new_london,Gender,Male,0.5
2018,suitable_employment,new_london,Gender,Female,0.3804347826086956
2018,suitable_employment,new_london,Age,Under age 55,0.4123711340206186
2018,suitable_employment,new_london,Age,Age 55 or older,0.4772727272727273
2018,suitable_employment,new_london,Education,Bachelor's or higher,0.3711340206185567
2018,suitable_employment,new_london,Education,Less than Bachelor's degree,0.46808510638297873
2018,suitable_employment,new_london,Income,<$75K,0.40625000000000006
2018,suitable_employment,new_london,Income,$75K+,0.5416666666666667
2018,suitable_employment,new_london,Race/Ethnicity,White,0.4042553191489362
2018,suitable_employment,new_london,Race/Ethnicity,Not white,0.47916666666666663
2018,suitable_employment,new_london_county,Total,Total,0.5274725274725275
2018,suitable_employment,new_london_county,Gender,Male,0.5384615384615384
2018,suitable_employment,new_london_county,Gender,Female,0.5054945054945055
2018,suitable_employment,new_london_county,Age,Ages 18-34,0.5052631578947369
2018,suitable_employment,new_london_county,Age,Ages 35-49,0.5106382978723404
2018,suitable_employment,new_london_county,Age,Ages 50-64,0.48421052631578954
2018,suitable_employment,new_london_county,Age,Ages 65+,0.6024096385542169
2018,suitable_employment,new_london_county,Education,Bachelor's or higher,0.5760869565217391
2018,suitable_employment,new_london_county,Education,High school or less,0.4666666666666666
2018,suitable_employment,new_london_county,Education,Some college or Associate's,0.4782608695652174
2018,suitable_employment,new_london_county,Income,$75K+,0.6063829787234044
2018,suitable_employment,new_london_county,Income,<$30K,0.38636363636363635
2018,suitable_employment,new_london_county,Income,$30K-$75K,0.48387096774193555
2018,suitable_employment,new_london_county,Race/Ethnicity,White,0.5384615384615384
2018,suitable_employment,new_london_county,Race/Ethnicity,Not white,0.4456521739130435
2018,suitable_employment,new_london_county,With children,No children,0.5111111111111111
2018,suitable_employment,new_london_county,With children,Children in household,0.5531914893617021
2018,suitable_employment,new_milford,Total,Total,0.5056179775280899
2018,suitable_employment,new_milford,Gender,Male,0.5176470588235295
2018,suitable_employment,new_milford,Gender,Female,0.4891304347826087
2018,suitable_employment,new_milford,Age,Under age 55,0.5
2018,suitable_employment,new_milford,Age,Age 55 or older,0.524390243902439
2018,suitable_employment,new_milford,Education,Bachelor's or higher,0.4831460674157303
2018,suitable_employment,new_milford,Education,High school or less,0.4597701149425287
2018,suitable_employment,new_milford,Education,Some college or Associate's,0.5909090909090909
2018,suitable_employment,new_milford,Income,<$75K,0.47777777777777775
2018,suitable_employment,new_milford,Income,$75K+,0.5730337078651685
2018,suitable_employment,new_milford,With children,No children,0.5056179775280899
2018,suitable_employment,new_milford,With children,Children in household,0.5
2018,suitable_employment,newtown,Total,Total,0.674698795180723
2018,suitable_employment,newtown,Gender,Male,0.7249999999999999
2018,suitable_employment,newtown,Gender,Female,0.6436781609195403
2018,suitable_employment,newtown,Age,Under age 55,0.7261904761904762
2018,suitable_employment,newtown,Age,Age 55 or older,0.6265060240963856
2018,suitable_employment,newtown,Education,Some college or less,0.6124999999999999
2018,suitable_employment,newtown,Education,Bachelor's or higher,0.7325581395348837
2018,suitable_employment,newtown,Income,<$75K,0.45569620253164556
2018,suitable_employment,newtown,Income,$75K+,0.7444444444444445
2018,suitable_employment,newtown,With children,No children,0.5874999999999999
2018,suitable_employment,newtown,With children,Children in household,0.7727272727272728
2018,suitable_employment,norwalk,Total,Total,0.5454545454545454
2018,suitable_employment,norwalk,Gender,Male,0.5888888888888889
2018,suitable_employment,norwalk,Gender,Female,0.5
2018,suitable_employment,norwalk,Age,Ages 18-34,0.4772727272727273
2018,suitable_employment,norwalk,Age,Ages 35-49,0.5666666666666667
2018,suitable_employment,norwalk,Age,Ages 50-64,0.5851063829787235
2018,suitable_employment,norwalk,Age,Ages 65+,0.6233766233766234
2018,suitable_employment,norwalk,Education,Bachelor's or higher,0.6136363636363636
2018,suitable_employment,norwalk,Education,High school or less,0.4022988505747126
2018,suitable_employment,norwalk,Education,Some college or Associate's,0.5168539325842697
2018,suitable_employment,norwalk,Income,$75K+,0.6444444444444445
2018,suitable_employment,norwalk,Income,<$30K,0.36363636363636365
2018,suitable_employment,norwalk,Income,$30K-$75K,0.5056179775280899
2018,suitable_employment,norwalk,Race/Ethnicity,White,0.6206896551724138
2018,suitable_employment,norwalk,Race/Ethnicity,Not white,0.4555555555555556
2018,suitable_employment,norwalk,With children,No children,0.5402298850574713
2018,suitable_employment,norwalk,With children,Children in household,0.5617977528089888
2018,suitable_employment,norwich,Total,Total,0.40860215053763443
2018,suitable_employment,norwich,Gender,Male,0.3804347826086957
2018,suitable_employment,norwich,Gender,Female,0.41489361702127664
2018,suitable_employment,norwich,Age,Under age 55,0.39583333333333337
2018,suitable_employment,norwich,Age,Age 55 or older,0.42045454545454547
2018,suitable_employment,norwich,Education,Bachelor's or higher,0.4565217391304348
2018,suitable_employment,norwich,Education,High school or less,0.4020618556701031
2018,suitable_employment,norwich,Education,Some college or Associate's,0.33707865168539325
2018,suitable_employment,norwich,Income,$75K+,0.52
2018,suitable_employment,norwich,Income,<$30K,0.36363636363636365
2018,suitable_employment,norwich,Income,$30K-$75K,0.32258064516129037
2018,suitable_employment,norwich,With children,No children,0.3548387096774193
2018,suitable_employment,norwich,With children,Children in household,0.4680851063829788
2018,suitable_employment,nyborder,Total,Total,0.5802469135802469
2018,suitable_employment,nyborder,Gender,Male,0.627906976744186
2018,suitable_employment,nyborder,Gender,Female,0.5454545454545455
2018,suitable_employment,nyborder,Age,Ages 18-34,0.6091954022988506
2018,suitable_employment,nyborder,Age,Ages 35-49,0.4761904761904762
2018,suitable_employment,nyborder,Age,Ages 50-64,0.5697674418604651
2018,suitable_employment,nyborder,Age,Ages 65+,0.6216216216216216
2018,suitable_employment,nyborder,Education,Bachelor's or higher,0.675
2018,suitable_employment,nyborder,Education,High school or less,0.4767441860465117
2018,suitable_employment,nyborder,Education,Some college or Associate's,0.46835443037974683
2018,suitable_employment,nyborder,Income,$75K+,0.6666666666666667
2018,suitable_employment,nyborder,Income,<$30K,0.30379746835443033
2018,suitable_employment,nyborder,Income,$30K-$75K,0.5
2018,suitable_employment,nyborder,Race/Ethnicity,White,0.6625
2018,suitable_employment,nyborder,Race/Ethnicity,Not white,0.45882352941176474
2018,suitable_employment,nyborder,With children,No children,0.5641025641025641
2018,suitable_employment,nyborder,With children,Children in household,0.6
2018,suitable_employment,oxford,Total,Total,0.5632183908045977
2018,suitable_employment,pomperaug,Total,Total,0.43037974683544306
2018,suitable_employment,pomperaug,Gender,Male,0.3928571428571429
2018,suitable_employment,pomperaug,Gender,Female,0.46666666666666673
2018,suitable_employment,pomperaug,Age,Under age 55,0.4468085106382979
2018,suitable_employment,pomperaug,Age,Age 55 or older,0.393939393939394
2018,suitable_employment,pomperaug,Education,Some college or less,0.37179487179487175
2018,suitable_employment,pomperaug,Education,Bachelor's or higher,0.46249999999999997
2018,suitable_employment,pomperaug,Income,<$75K,0.3472222222222222
2018,suitable_employment,pomperaug,Income,$75K+,0.4534883720930233
2018,suitable_employment,pomperaug,With children,No children,0.4084507042253521
2018,suitable_employment,pomperaug,With children,Children in household,0.4315789473684211
2018,suitable_employment,port_chester_ny,Total,Total,0.5
2018,suitable_employment,port_chester_ny,Gender,Male,0.6
2018,suitable_employment,port_chester_ny,Gender,Female,0.40789473684210525
2018,suitable_employment,port_chester_ny,Age,Under age 55,0.48192771084337355
2018,suitable_employment,port_chester_ny,Age,Age 55 or older,0.5466666666666667
2018,suitable_employment,port_chester_ny,Education,Bachelor's or higher,0.6233766233766234
2018,suitable_employment,port_chester_ny,Education,High school or less,0.42528735632183906
2018,suitable_employment,port_chester_ny,Education,Some college or Associate's,0.4266666666666667
2018,suitable_employment,port_chester_ny,Income,<$75K,0.3411764705882353
2018,suitable_employment,port_chester_ny,Income,$75K+,0.5975609756097561
2018,suitable_employment,port_chester_ny,Race/Ethnicity,White,0.5753424657534247
2018,suitable_employment,port_chester_ny,Race/Ethnicity,Not white,0.4418604651162791
2018,suitable_employment,port_chester_ny,With children,No children,0.4473684210526316
2018,suitable_employment,port_chester_ny,With children,Children in household,0.5238095238095237
2018,suitable_employment,seymour,Total,Total,0.5806451612903226
2018,suitable_employment,seymour,Gender,Male,0.5934065934065934
2018,suitable_employment,seymour,Gender,Female,0.568421052631579
2018,suitable_employment,seymour,Age,Under age 55,0.6382978723404256
2018,suitable_employment,seymour,Age,Age 55 or older,0.4888888888888889
2018,suitable_employment,shelton,Total,Total,0.6777777777777777
2018,suitable_employment,shelton,Gender,Male,0.6888888888888889
2018,suitable_employment,shelton,Gender,Female,0.6853932584269663
2018,suitable_employment,shelton,Age,Under age 55,0.6222222222222222
2018,suitable_employment,shelton,Age,Age 55 or older,0.7640449438202246
2018,suitable_employment,shelton,Education,Some college or less,0.6818181818181818
2018,suitable_employment,shelton,Education,Bachelor's or higher,0.6923076923076923
2018,suitable_employment,shelton,Income,<$75K,0.6666666666666667
2018,suitable_employment,shelton,Income,$75K+,0.7311827956989247
2018,suitable_employment,shelton,With children,No children,0.6956521739130435
2018,suitable_employment,shelton,With children,Children in household,0.6588235294117648
2018,suitable_employment,stamford,Total,Total,0.625
2018,suitable_employment,stamford,Gender,Male,0.6781609195402298
2018,suitable_employment,stamford,Gender,Female,0.5842696629213483
2018,suitable_employment,stamford,Age,Ages 18-34,0.651685393258427
2018,suitable_employment,stamford,Age,Ages 35-49,0.6105263157894737
2018,suitable_employment,stamford,Age,Ages 50-64,0.5978260869565217
2018,suitable_employment,stamford,Age,Ages 65+,0.6447368421052632
2018,suitable_employment,stamford,Education,Bachelor's or higher,0.6847826086956521
2018,suitable_employment,stamford,Education,High school or less,0.5540540540540541
2018,suitable_employment,stamford,Education,Some college or Associate's,0.5176470588235293
2018,suitable_employment,stamford,Income,$75K+,0.7096774193548386
2018,suitable_employment,stamford,Income,<$30K,0.5111111111111111
2018,suitable_employment,stamford,Income,$30K-$75K,0.511904761904762
2018,suitable_employment,stamford,Race/Ethnicity,White,0.6666666666666666
2018,suitable_employment,stamford,Race/Ethnicity,Black,0.5176470588235295
2018,suitable_employment,stamford,Race/Ethnicity,Latino,0.6956521739130435
2018,suitable_employment,stamford,With children,No children,0.6395348837209303
2018,suitable_employment,stamford,With children,Children in household,0.6263736263736264
2018,suitable_employment,stratford,Total,Total,0.39024390243902435
2018,suitable_employment,stratford,Gender,Male,0.3932584269662921
2018,suitable_employment,stratford,Gender,Female,0.3896103896103897
2018,suitable_employment,stratford,Age,Under age 55,0.3690476190476191
2018,suitable_employment,stratford,Age,Age 55 or older,0.42499999999999993
2018,suitable_employment,stratford,Education,Bachelor's or higher,0.46341463414634143
2018,suitable_employment,stratford,Education,High school or less,0.33766233766233766
2018,suitable_employment,stratford,Education,Some college or Associate's,0.3777777777777777
2018,suitable_employment,stratford,Income,<$75K,0.32142857142857145
2018,suitable_employment,stratford,Income,$75K+,0.4823529411764706
2018,suitable_employment,stratford,With children,No children,0.3855421686746988
2018,suitable_employment,stratford,With children,Children in household,0.3780487804878048
2018,suitable_employment,tolland_county,Total,Total,0.5666666666666667
2018,suitable_employment,tolland_county,Gender,Male,0.5698924731182796
2018,suitable_employment,tolland_county,Gender,Female,0.5340909090909091
2018,suitable_employment,tolland_county,Age,Under age 55,0.5268817204301075
2018,suitable_employment,tolland_county,Age,Age 55 or older,0.6046511627906977
2018,suitable_employment,tolland_county,Education,Bachelor's or higher,0.5978260869565216
2018,suitable_employment,tolland_county,Education,High school or less,0.5333333333333333
2018,suitable_employment,tolland_county,Education,Some college or Associate's,0.5287356321839081
2018,suitable_employment,tolland_county,Income,$75K+,0.5888888888888889
2018,suitable_employment,tolland_county,Income,<$30K,0.550561797752809
2018,suitable_employment,tolland_county,Income,$30K-$75K,0.568421052631579
2018,suitable_employment,tolland_county,With children,No children,0.5393258426966292
2018,suitable_employment,tolland_county,With children,Children in household,0.6086956521739131
2018,suitable_employment,trumbull,Total,Total,0.6333333333333334
2018,suitable_employment,trumbull,Gender,Male,0.6907216494845362
2018,suitable_employment,trumbull,Gender,Female,0.5783132530120483
2018,suitable_employment,trumbull,Age,Under age 55,0.6593406593406594
2018,suitable_employment,trumbull,Age,Age 55 or older,0.5795454545454546
2018,suitable_employment,trumbull,Education,Some college or less,0.5851063829787235
2018,suitable_employment,trumbull,Education,Bachelor's or higher,0.6590909090909092
2018,suitable_employment,trumbull,Income,$100K+,0.71875
2018,suitable_employment,trumbull,Income,<$100K,0.5384615384615384
2018,suitable_employment,valley,Total,Total,0.5333333333333333
2018,suitable_employment,valley,Gender,Male,0.5543478260869565
2018,suitable_employment,valley,Gender,Female,0.49999999999999994
2018,suitable_employment,valley,Age,Ages 18-34,0.5106382978723405
2018,suitable_employment,valley,Age,Ages 35-49,0.5111111111111111
2018,suitable_employment,valley,Age,Ages 50-64,0.5326086956521738
2018,suitable_employment,valley,Age,Ages 65+,0.5411764705882353
2018,suitable_employment,valley,Education,Bachelor's or higher,0.5604395604395604
2018,suitable_employment,valley,Education,High school or less,0.49438202247191015
2018,suitable_employment,valley,Education,Some college or Associate's,0.5
2018,suitable_employment,valley,Income,$75K+,0.6021505376344087
2018,suitable_employment,valley,Income,<$30K,0.47727272727272724
