year,indicator,name,category,group,value
2018,just_getting_by,nyborder,Age,Ages 18-34,0.25
2018,just_getting_by,nyborder,Age,Ages 35-49,0.2577319587628866
2018,just_getting_by,nyborder,Age,Ages 50-64,0.26262626262626265
2018,just_getting_by,nyborder,Age,Ages 65+,0.16161616161616163
2018,just_getting_by,nyborder,Education,Bachelor's or higher,0.16666666666666669
2018,just_getting_by,nyborder,Education,High school or less,0.36363636363636365
2018,just_getting_by,nyborder,Education,Some college or Associate's,0.24242424242424243
2018,just_getting_by,nyborder,Income,$75K+,0.1414141414141414
2018,just_getting_by,nyborder,Income,<$30K,0.4226804123711341
2018,just_getting_by,nyborder,Income,$30K-$75K,0.28
2018,just_getting_by,nyborder,Race/Ethnicity,White,0.18556701030927836
2018,just_getting_by,nyborder,Race/Ethnicity,Not white,0.29292929292929293
2018,just_getting_by,nyborder,With children,No children,0.2061855670103093
2018,just_getting_by,nyborder,With children,Children in household,0.288659793814433
2018,just_getting_by,oxford,Total,Total,0.21428571428571427
2018,just_getting_by,pomperaug,Total,Total,0.23
2018,just_getting_by,pomperaug,Gender,Male,0.18181818181818182
2018,just_getting_by,pomperaug,Gender,Female,0.27
2018,just_getting_by,pomperaug,Age,Under age 55,0.33
2018,just_getting_by,pomperaug,Age,Age 55 or older,0.14141414141414144
2018,just_getting_by,pomperaug,Education,Some college or less,0.33333333333333337
2018,just_getting_by,pomperaug,Education,Bachelor's or higher,0.18
2018,just_getting_by,pomperaug,Income,<$75K,0.35
2018,just_getting_by,pomperaug,Income,$75K+,0.17
2018,just_getting_by,pomperaug,With children,No children,0.16161616161616163
2018,just_getting_by,pomperaug,With children,Children in household,0.36
2018,just_getting_by,port_chester_ny,Total,Total,0.22680412371134023
2018,just_getting_by,port_chester_ny,Gender,Male,0.20202020202020204
2018,just_getting_by,port_chester_ny,Gender,Female,0.24742268041237114
2018,just_getting_by,port_chester_ny,Age,Under age 55,0.22448979591836735
2018,just_getting_by,port_chester_ny,Age,Age 55 or older,0.2371134020618557
2018,just_getting_by,port_chester_ny,Education,Bachelor's or higher,0.1875
2018,just_getting_by,port_chester_ny,Education,High school or less,0.24242424242424246
2018,just_getting_by,port_chester_ny,Education,Some college or Associate's,0.25510204081632654
2018,just_getting_by,port_chester_ny,Income,<$75K,0.2959183673469388
2018,just_getting_by,port_chester_ny,Income,$75K+,0.10101010101010102
2018,just_getting_by,port_chester_ny,Race/Ethnicity,White,0.2210526315789474
2018,just_getting_by,port_chester_ny,Race/Ethnicity,Not white,0.22222222222222227
2018,just_getting_by,port_chester_ny,With children,No children,0.2371134020618557
2018,just_getting_by,port_chester_ny,With children,Children in household,0.21649484536082475
2018,just_getting_by,seymour,Total,Total,0.32323232323232326
2018,just_getting_by,seymour,Gender,Male,0.31
2018,just_getting_by,seymour,Gender,Female,0.326530612244898
2018,just_getting_by,seymour,Age,Under age 55,0.31
2018,just_getting_by,seymour,Age,Age 55 or older,0.32989690721649484
2018,just_getting_by,shelton,Total,Total,0.29292929292929293
2018,just_getting_by,shelton,Gender,Male,0.29292929292929293
2018,just_getting_by,shelton,Gender,Female,0.3
2018,just_getting_by,shelton,Age,Under age 55,0.39
2018,just_getting_by,shelton,Age,Age 55 or older,0.18181818181818185
2018,just_getting_by,shelton,Education,Some college or less,0.32
2018,just_getting_by,shelton,Education,Bachelor's or higher,0.27
2018,just_getting_by,shelton,Income,<$75K,0.42000000000000004
2018,just_getting_by,shelton,Income,$75K+,0.14
2018,just_getting_by,shelton,With children,No children,0.27272727272727276
2018,just_getting_by,shelton,With children,Children in household,0.37
2018,just_getting_by,stamford,Total,Total,0.25
2018,just_getting_by,stamford,Gender,Male,0.22222222222222224
2018,just_getting_by,stamford,Gender,Female,0.28
2018,just_getting_by,stamford,Age,Ages 18-34,0.27
2018,just_getting_by,stamford,Age,Ages 35-49,0.26
2018,just_getting_by,stamford,Age,Ages 50-64,0.24242424242424246
2018,just_getting_by,stamford,Age,Ages 65+,0.23232323232323232
2018,just_getting_by,stamford,Education,Bachelor's or higher,0.18
2018,just_getting_by,stamford,Education,High school or less,0.33
2018,just_getting_by,stamford,Education,Some college or Associate's,0.4
2018,just_getting_by,stamford,Income,$75K+,0.15
2018,just_getting_by,stamford,Income,<$30K,0.55
2018,just_getting_by,stamford,Income,$30K-$75K,0.35
2018,just_getting_by,stamford,Race/Ethnicity,White,0.19999999999999998
2018,just_getting_by,stamford,Race/Ethnicity,Black,0.45999999999999996
2018,just_getting_by,stamford,Race/Ethnicity,Latino,0.32
2018,just_getting_by,stamford,With children,No children,0.24
2018,just_getting_by,stamford,With children,Children in household,0.30612244897959184
2018,just_getting_by,stratford,Total,Total,0.4
2018,just_getting_by,stratford,Gender,Male,0.44
2018,just_getting_by,stratford,Gender,Female,0.35
2018,just_getting_by,stratford,Age,Under age 55,0.47
2018,just_getting_by,stratford,Age,Age 55 or older,0.29
2018,just_getting_by,stratford,Education,Bachelor's or higher,0.37
2018,just_getting_by,stratford,Education,High school or less,0.4
2018,just_getting_by,stratford,Education,Some college or Associate's,0.42000000000000004
2018,just_getting_by,stratford,Income,<$75K,0.5
2018,just_getting_by,stratford,Income,$75K+,0.29
2018,just_getting_by,stratford,With children,No children,0.41000000000000003
2018,just_getting_by,stratford,With children,Children in household,0.37
2018,just_getting_by,tolland_county,Total,Total,0.2828282828282829
2018,just_getting_by,tolland_county,Gender,Male,0.25252525252525254
2018,just_getting_by,tolland_county,Gender,Female,0.3
2018,just_getting_by,tolland_county,Age,Under age 55,0.35
2018,just_getting_by,tolland_county,Age,Age 55 or older,0.163265306122449
2018,just_getting_by,tolland_county,Education,Bachelor's or higher,0.24000000000000002
2018,just_getting_by,tolland_county,Education,High school or less,0.34
2018,just_getting_by,tolland_county,Education,Some college or Associate's,0.32989690721649484
2018,just_getting_by,tolland_county,Income,$75K+,0.21000000000000002
2018,just_getting_by,tolland_county,Income,<$30K,0.47
2018,just_getting_by,tolland_county,Income,$30K-$75K,0.34
2018,just_getting_by,tolland_county,With children,No children,0.24
2018,just_getting_by,tolland_county,With children,Children in household,0.36
2018,just_getting_by,trumbull,Total,Total,0.26262626262626265
2018,just_getting_by,trumbull,Gender,Male,0.25
2018,just_getting_by,trumbull,Gender,Female,0.27272727272727276
2018,just_getting_by,trumbull,Age,Under age 55,0.28
2018,just_getting_by,trumbull,Age,Age 55 or older,0.23232323232323235
2018,just_getting_by,trumbull,Education,Some college or less,0.33
2018,just_getting_by,trumbull,Education,Bachelor's or higher,0.22222222222222224
2018,just_getting_by,trumbull,Income,$100K+,0.13
2018,just_getting_by,trumbull,Income,<$100K,0.37
2018,just_getting_by,valley,Total,Total,0.3434343434343435
2018,just_getting_by,valley,Gender,Male,0.30303030303030304
2018,just_getting_by,valley,Gender,Female,0.36363636363636365
2018,just_getting_by,valley,Age,Ages 18-34,0.43000000000000005
2018,just_getting_by,valley,Age,Ages 35-49,0.37
2018,just_getting_by,valley,Age,Ages 50-64,0.32
2018,just_getting_by,valley,Age,Ages 65+,0.24
2018,just_getting_by,valley,Education,Bachelor's or higher,0.26
2018,just_getting_by,valley,Education,High school or less,0.43
2018,just_getting_by,valley,Education,Some college or Associate's,0.36363636363636365
2018,just_getting_by,valley,Income,$75K+,0.18
2018,just_getting_by,valley,Income,<$30K,0.5900000000000001
2018,just_getting_by,valley,Income,$30K-$75K,0.4
2018,just_getting_by,valley,Race/Ethnicity,White,0.35000000000000003
2018,just_getting_by,valley,Race/Ethnicity,Not white,0.31313131313131315
2018,just_getting_by,valley,With children,No children,0.33333333333333337
2018,just_getting_by,valley,With children,Children in household,0.35000000000000003
2018,just_getting_by,wallingford,Total,Total,0.26262626262626265
2018,just_getting_by,wallingford,Gender,Male,0.15151515151515152
2018,just_getting_by,wallingford,Gender,Female,0.36
2018,just_getting_by,wallingford,Age,Under age 55,0.29000000000000004
2018,just_getting_by,wallingford,Age,Age 55 or older,0.21649484536082475
2018,just_getting_by,wallingford,Education,Some college or less,0.32323232323232326
2018,just_getting_by,wallingford,Education,Bachelor's or higher,0.17171717171717174
2018,just_getting_by,wallingford,Income,<$75K,0.4141414141414142
2018,just_getting_by,wallingford,Income,$75K+,0.11111111111111112
2018,just_getting_by,waterbury,Total,Total,0.4747474747474748
2018,just_getting_by,waterbury,Gender,Male,0.393939393939394
2018,just_getting_by,waterbury,Gender,Female,0.5454545454545455
2018,just_getting_by,waterbury,Age,Ages 18-34,0.52
2018,just_getting_by,waterbury,Age,Ages 35-49,0.5700000000000001
2018,just_getting_by,waterbury,Age,Ages 50-64,0.47474747474747475
2018,just_getting_by,waterbury,Age,Ages 65+,0.29591836734693877
2018,just_getting_by,waterbury,Education,Bachelor's or higher,0.3434343434343435
2018,just_getting_by,waterbury,Education,High school or less,0.5
2018,just_getting_by,waterbury,Education,Some college or Associate's,0.5252525252525253
2018,just_getting_by,waterbury,Income,$75K+,0.19999999999999998
2018,just_getting_by,waterbury,Income,<$30K,0.68
2018,just_getting_by,waterbury,Income,$30K-$75K,0.45
2018,just_getting_by,waterbury,Race/Ethnicity,White,0.49
2018,just_getting_by,waterbury,Race/Ethnicity,Black,0.46
2018,just_getting_by,waterbury,Race/Ethnicity,Latino,0.46464646464646464
2018,just_getting_by,waterbury,With children,No children,0.4444444444444445
2018,just_getting_by,waterbury,With children,Children in household,0.51
2018,just_getting_by,west_hartford,Total,Total,0.17346938775510207
2018,just_getting_by,west_hartford,Gender,Male,0.18947368421052635
2018,just_getting_by,west_hartford,Gender,Female,0.16999999999999998
2018,just_getting_by,west_hartford,Age,Under age 55,0.17708333333333334
2018,just_getting_by,west_hartford,Age,Age 55 or older,0.16
2018,just_getting_by,west_hartford,Education,Some college or less,0.33999999999999997
2018,just_getting_by,west_hartford,Education,Bachelor's or higher,0.10309278350515465
2018,just_getting_by,west_hartford,Income,<$75K,0.42
2018,just_getting_by,west_hartford,Income,$75K+,0.06250000000000001
2018,just_getting_by,west_hartford,With children,No children,0.16666666666666669
2018,just_getting_by,west_hartford,With children,Children in household,0.19
2018,just_getting_by,west_haven,Total,Total,0.42
2018,just_getting_by,west_haven,Gender,Male,0.33999999999999997
2018,just_getting_by,west_haven,Gender,Female,0.5
2018,just_getting_by,west_haven,Age,Under age 55,0.45999999999999996
2018,just_getting_by,west_haven,Age,Age 55 or older,0.37
2018,just_getting_by,west_haven,Education,Bachelor's or higher,0.31
2018,just_getting_by,west_haven,Education,High school or less,0.47
2018,just_getting_by,west_haven,Education,Some college or Associate's,0.49
2018,just_getting_by,west_haven,Income,<$75K,0.59
2018,just_getting_by,west_haven,Income,$75K+,0.22
2018,just_getting_by,west_haven,Race/Ethnicity,White,0.46
2018,just_getting_by,west_haven,Race/Ethnicity,Not white,0.4
2018,just_getting_by,west_haven,With children,No children,0.41000000000000003
2018,just_getting_by,west_haven,With children,Children in household,0.46
2018,just_getting_by,windham,Total,Total,0.39999999999999997
2018,just_getting_by,windham_county,Total,Total,0.35
2018,just_getting_by,windham_county,Gender,Male,0.28
2018,just_getting_by,windham_county,Gender,Female,0.44
2018,just_getting_by,windham_county,Age,Under age 55,0.43
2018,just_getting_by,windham_county,Age,Age 55 or older,0.25252525252525254
2018,just_getting_by,windham_county,Education,Bachelor's or higher,0.23
2018,just_getting_by,windham_county,Education,High school or less,0.37
2018,just_getting_by,windham_county,Education,Some college or Associate's,0.48
2018,just_getting_by,windham_county,Income,$75K+,0.15000000000000002
2018,just_getting_by,windham_county,Income,<$30K,0.71
2018,just_getting_by,windham_county,Income,$30K-$75K,0.31
2018,just_getting_by,windham_county,With children,No children,0.36
2018,just_getting_by,windham_county,With children,Children in household,0.38
2018,less_than_2mo_savings,5ct,Wealthy,Wealthy,0.18085106382978722
2018,less_than_2mo_savings,5ct,Suburban,Suburban,0.2765957446808511
2018,less_than_2mo_savings,5ct,Rural,Rural,0.31914893617021284
2018,less_than_2mo_savings,5ct,Urban Periphery,Urban Periphery,0.34042553191489366
2018,less_than_2mo_savings,5ct,Urban Core,Urban Core,0.46808510638297873
2018,less_than_2mo_savings,ansonia,Total,Total,0.40625000000000006
2018,less_than_2mo_savings,bridgeport,Total,Total,0.4574468085106384
2018,less_than_2mo_savings,bridgeport,Gender,Male,0.3877551020408163
2018,less_than_2mo_savings,bridgeport,Gender,Female,0.5217391304347826
2018,less_than_2mo_savings,bridgeport,Age,Ages 18-34,0.47959183673469385
2018,less_than_2mo_savings,bridgeport,Age,Ages 35-49,0.5157894736842106
2018,less_than_2mo_savings,bridgeport,Age,Ages 50-64,0.43298969072164956
2018,less_than_2mo_savings,bridgeport,Age,Ages 65+,0.41860465116279066
2018,less_than_2mo_savings,bridgeport,Education,Bachelor's or higher,0.34693877551020413
2018,less_than_2mo_savings,bridgeport,Education,High school or less,0.5
2018,less_than_2mo_savings,bridgeport,Education,Some college or Associate's,0.5154639175257733
2018,less_than_2mo_savings,bridgeport,Income,$75K+,0.2
2018,less_than_2mo_savings,bridgeport,Income,<$30K,0.631578947368421
2018,less_than_2mo_savings,bridgeport,Income,$30K-$75K,0.4141414141414142
2018,less_than_2mo_savings,bridgeport,Race/Ethnicity,White,0.42708333333333337
2018,less_than_2mo_savings,bridgeport,Race/Ethnicity,Black,0.4361702127659575
2018,less_than_2mo_savings,bridgeport,Race/Ethnicity,Latino,0.5729166666666667
2018,less_than_2mo_savings,bridgeport,With children,No children,0.4
2018,less_than_2mo_savings,bridgeport,With children,Children in household,0.5483870967741935
2018,less_than_2mo_savings,bristol,Total,Total,0.4020618556701031
2018,less_than_2mo_savings,cchd_central_ct_health_district,Total,Total,0.29787234042553196
2018,less_than_2mo_savings,cchd_central_ct_health_district,Gender,Male,0.2872340425531915
2018,less_than_2mo_savings,cchd_central_ct_health_district,Gender,Female,0.3085106382978724
2018,less_than_2mo_savings,cchd_central_ct_health_district,Age,Under age 55,0.4123711340206186
2018,less_than_2mo_savings,cchd_central_ct_health_district,Age,Age 55 or older,0.15384615384615383
2018,less_than_2mo_savings,cchd_central_ct_health_district,Education,Some college or less,0.3626373626373626
2018,less_than_2mo_savings,cchd_central_ct_health_district,Education,Bachelor's or higher,0.2604166666666667
2018,less_than_2mo_savings,cchd_central_ct_health_district,Income,<$75K,0.4255319148936171
2018,less_than_2mo_savings,cchd_central_ct_health_district,Income,$75K+,0.19791666666666669
2018,less_than_2mo_savings,chesprocott,Total,Total,0.3125
2018,less_than_2mo_savings,chesprocott,Gender,Male,0.3263157894736843
2018,less_than_2mo_savings,chesprocott,Gender,Female,0.30927835051546393
2018,less_than_2mo_savings,chesprocott,Age,Under age 55,0.37755102040816324
2018,less_than_2mo_savings,chesprocott,Age,Age 55 or older,0.22340425531914898
2018,less_than_2mo_savings,chesprocott,Education,Some college or less,0.34375000000000006
2018,less_than_2mo_savings,chesprocott,Education,Bachelor's or higher,0.288659793814433
2018,less_than_2mo_savings,connecticut,Total,Total,0.3297872340425532
2018,less_than_2mo_savings,connecticut,Gender,Male,0.2736842105263158
2018,less_than_2mo_savings,connecticut,Gender,Female,0.3829787234042553
2018,less_than_2mo_savings,connecticut,Age,Ages 18-34,0.4591836734693878
2018,less_than_2mo_savings,connecticut,Age,Ages 35-49,0.3877551020408163
2018,less_than_2mo_savings,connecticut,Age,Ages 50-64,0.27835051546391754
2018,less_than_2mo_savings,connecticut,Age,Ages 65+,0.19101123595505615
2018,less_than_2mo_savings,connecticut,Education,Bachelor's or higher,0.25263157894736843
2018,less_than_2mo_savings,connecticut,Education,High school or less,0.43010752688172044
2018,less_than_2mo_savings,connecticut,Education,Some college or Associate's,0.375
2018,less_than_2mo_savings,connecticut,Income,<$15K,0.6145833333333334
2018,less_than_2mo_savings,connecticut,Income,$15K-$30K,0.5520833333333334
2018,less_than_2mo_savings,connecticut,Income,$30K-$50K,0.4226804123711341
2018,less_than_2mo_savings,connecticut,Income,$50K-$75K,0.326530612244898
2018,less_than_2mo_savings,connecticut,Income,$75K-$100K,0.29896907216494845
2018,less_than_2mo_savings,connecticut,Income,$100K-$200K,0.20408163265306123
2018,less_than_2mo_savings,connecticut,Income,$200K+,0.10309278350515465
2018,less_than_2mo_savings,connecticut,Race/Ethnicity,White,0.30208333333333337
2018,less_than_2mo_savings,connecticut,Race/Ethnicity,Black,0.4315789473684211
2018,less_than_2mo_savings,connecticut,Race/Ethnicity,Latino,0.4742268041237113
2018,less_than_2mo_savings,connecticut,With children,No children,0.29787234042553196
2018,less_than_2mo_savings,connecticut,With children,Children in household,0.3814432989690722
2018,less_than_2mo_savings,danbury,Total,Total,0.3191489361702128
2018,less_than_2mo_savings,danbury,Gender,Male,0.34444444444444444
2018,less_than_2mo_savings,danbury,Gender,Female,0.3163265306122449
2018,less_than_2mo_savings,danbury,With children,No children,0.23655913978494625
2018,less_than_2mo_savings,danbury,With children,Children in household,0.5154639175257733
2018,less_than_2mo_savings,darien,Total,Total,0.09090909090909091
2018,less_than_2mo_savings,derby,Total,Total,0.4666666666666666
2018,less_than_2mo_savings,east_haven,Total,Total,0.3645833333333333
2018,less_than_2mo_savings,ehhd,Total,Total,0.30927835051546393
2018,less_than_2mo_savings,fairfield,Total,Total,0.2315789473684211
2018,less_than_2mo_savings,fairfield_county,Total,Total,0.2872340425531915
2018,less_than_2mo_savings,fairfield_county,Gender,Male,0.2631578947368421
2018,less_than_2mo_savings,fairfield_county,Gender,Female,0.30851063829787234
2018,less_than_2mo_savings,fairfield_county,Age,Ages 18-34,0.43298969072164956
2018,less_than_2mo_savings,fairfield_county,Age,Ages 35-49,0.326530612244898
2018,less_than_2mo_savings,fairfield_county,Age,Ages 50-64,0.2142857142857143
2018,less_than_2mo_savings,fairfield_county,Age,Ages 65+,0.1910112359550562
2018,less_than_2mo_savings,fairfield_county,Education,Bachelor's or higher,0.23157894736842105
2018,less_than_2mo_savings,fairfield_county,Education,High school or less,0.43956043956043955
2018,less_than_2mo_savings,fairfield_county,Education,Some college or Associate's,0.34375000000000006
2018,less_than_2mo_savings,fairfield_county,Income,<$15K,0.6020408163265306
2018,less_than_2mo_savings,fairfield_county,Income,$15K-$30K,0.6063829787234044
2018,less_than_2mo_savings,fairfield_county,Income,$30K-$50K,0.3711340206185567
2018,less_than_2mo_savings,fairfield_county,Income,$50K-$75K,0.34020618556701027
2018,less_than_2mo_savings,fairfield_county,Income,$75K-$100K,0.32989690721649484
2018,less_than_2mo_savings,fairfield_county,Income,$100K-$200K,0.1836734693877551
2018,less_than_2mo_savings,fairfield_county,Income,$200K+,0.0816326530612245
2018,less_than_2mo_savings,fairfield_county,Race/Ethnicity,White,0.2315789473684211
2018,less_than_2mo_savings,fairfield_county,Race/Ethnicity,Black,0.4042553191489362
2018,less_than_2mo_savings,fairfield_county,Race/Ethnicity,Latino,0.47916666666666663
2018,less_than_2mo_savings,fairfield_county,With children,No children,0.25806451612903225
2018,less_than_2mo_savings,fairfield_county,With children,Children in household,0.34375000000000006
2018,less_than_2mo_savings,fcht,Total,Total,0.2826086956521739
2018,less_than_2mo_savings,greater_bridgeport,Total,Total,0.3473684210526316
2018,less_than_2mo_savings,greater_bridgeport,Gender,Male,0.3229166666666667
2018,less_than_2mo_savings,greater_bridgeport,Gender,Female,0.3913043478260869
2018,less_than_2mo_savings,greater_bridgeport,Age,Ages 18-34,0.44329896907216493
2018,less_than_2mo_savings,greater_bridgeport,Age,Ages 35-49,0.37755102040816324
2018,less_than_2mo_savings,greater_bridgeport,Age,Ages 50-64,0.30612244897959184
2018,less_than_2mo_savings,greater_bridgeport,Age,Ages 65+,0.2696629213483146
2018,less_than_2mo_savings,greater_bridgeport,Education,Bachelor's or higher,0.26804123711340205
2018,less_than_2mo_savings,greater_bridgeport,Education,High school or less,0.4505494505494505
2018,less_than_2mo_savings,greater_bridgeport,Education,Some college or Associate's,0.4042553191489362
2018,less_than_2mo_savings,greater_bridgeport,Income,<$15K,0.5520833333333334
2018,less_than_2mo_savings,greater_bridgeport,Income,$15K-$30K,0.625
2018,less_than_2mo_savings,greater_bridgeport,Income,$30K-$50K,0.3877551020408163
2018,less_than_2mo_savings,greater_bridgeport,Income,$50K-$75K,0.30851063829787234
2018,less_than_2mo_savings,greater_bridgeport,Income,$75K-$100K,0.3195876288659794
2018,less_than_2mo_savings,greater_bridgeport,Income,$100K-$200K,0.22680412371134023
2018,less_than_2mo_savings,greater_bridgeport,Income,$200K+,0.09
2018,less_than_2mo_savings,greater_bridgeport,Race/Ethnicity,White,0.2947368421052632
2018,less_than_2mo_savings,greater_bridgeport,Race/Ethnicity,Black,0.4270833333333333
2018,less_than_2mo_savings,greater_bridgeport,Race/Ethnicity,Latino,0.4948453608247423
2018,less_than_2mo_savings,greater_bridgeport,With children,No children,0.3297872340425532
2018,less_than_2mo_savings,greater_bridgeport,With children,Children in household,0.375
2018,less_than_2mo_savings,greater_danbury,Total,Total,0.2947368421052632
2018,less_than_2mo_savings,greater_danbury,Gender,Male,0.30208333333333337
2018,less_than_2mo_savings,greater_danbury,Gender,Female,0.2903225806451613
2018,less_than_2mo_savings,greater_danbury,Age,Ages 18-34,0.46938775510204084
2018,less_than_2mo_savings,greater_danbury,Age,Ages 35-49,0.36363636363636365
2018,less_than_2mo_savings,greater_danbury,Age,Ages 50-64,0.22448979591836737
2018,less_than_2mo_savings,greater_danbury,Age,Ages 65+,0.1839080459770115
2018,less_than_2mo_savings,greater_danbury,Education,Bachelor's or higher,0.23404255319148937
2018,less_than_2mo_savings,greater_danbury,Education,High school or less,0.39583333333333337
2018,less_than_2mo_savings,greater_danbury,Education,Some college or Associate's,0.3645833333333333
2018,less_than_2mo_savings,greater_danbury,Income,<$30K,0.6373626373626373
2018,less_than_2mo_savings,greater_danbury,Income,$30K-$50K,0.4375
2018,less_than_2mo_savings,greater_danbury,Income,$50K-$75K,0.292929292929293
2018,less_than_2mo_savings,greater_danbury,Income,$75K-$100K,0.3917525773195876
2018,less_than_2mo_savings,greater_danbury,Income,$100K-$200K,0.1958762886597938
2018,less_than_2mo_savings,greater_danbury,Income,$200K+,0.14285714285714288
2018,less_than_2mo_savings,greater_danbury,Race/Ethnicity,White,0.25531914893617025
2018,less_than_2mo_savings,greater_danbury,Race/Ethnicity,Not white,0.4123711340206186
2018,less_than_2mo_savings,greater_danbury,With children,No children,0.23655913978494628
2018,less_than_2mo_savings,greater_danbury,With children,Children in household,0.40816326530612246
2018,less_than_2mo_savings,greater_greenwich,Total,Total,0.2608695652173913
2018,less_than_2mo_savings,greater_greenwich,Gender,Male,0.1935483870967742
2018,less_than_2mo_savings,greater_greenwich,Gender,Female,0.3260869565217391
2018,less_than_2mo_savings,greater_greenwich,Age,Ages 18-34,0.41052631578947374
2018,less_than_2mo_savings,greater_greenwich,Age,Ages 35-49,0.3125
2018,less_than_2mo_savings,greater_greenwich,Age,Ages 50-64,0.16666666666666669
2018,less_than_2mo_savings,greater_greenwich,Age,Ages 65+,0.14444444444444446
2018,less_than_2mo_savings,greater_greenwich,Education,Bachelor's or higher,0.2
2018,less_than_2mo_savings,greater_greenwich,Education,High school or less,0.3333333333333333
2018,less_than_2mo_savings,greater_greenwich,Education,Some college or Associate's,0.3870967741935484
2018,less_than_2mo_savings,greater_greenwich,Income,$75K+,0.1958762886597938
2018,less_than_2mo_savings,greater_greenwich,Income,<$30K,0.5384615384615384
2018,less_than_2mo_savings,greater_greenwich,Income,$30K-$75K,0.3711340206185567
2018,less_than_2mo_savings,greater_greenwich,Race/Ethnicity,White,0.19148936170212766
2018,less_than_2mo_savings,greater_greenwich,Race/Ethnicity,Black,0.47777777777777775
2018,less_than_2mo_savings,greater_greenwich,Race/Ethnicity,Latino,0.3764705882352941
2018,less_than_2mo_savings,greater_greenwich,With children,No children,0.23655913978494625
2018,less_than_2mo_savings,greater_greenwich,With children,Children in household,0.30434782608695654
2018,less_than_2mo_savings,greater_hartford,Total,Total,0.34042553191489366
2018,less_than_2mo_savings,greater_hartford,Gender,Male,0.2842105263157895
2018,less_than_2mo_savings,greater_hartford,Gender,Female,0.4
2018,less_than_2mo_savings,greater_hartford,Age,Ages 18-34,0.4791666666666667
2018,less_than_2mo_savings,greater_hartford,Age,Ages 35-49,0.4141414141414142
2018,less_than_2mo_savings,greater_hartford,Age,Ages 50-64,0.26262626262626265
2018,less_than_2mo_savings,greater_hartford,Age,Ages 65+,0.18181818181818182
2018,less_than_2mo_savings,greater_hartford,Education,Bachelor's or higher,0.26804123711340205
2018,less_than_2mo_savings,greater_hartford,Education,High school or less,0.4838709677419354
2018,less_than_2mo_savings,greater_hartford,Education,Some college or Associate's,0.3655913978494624
2018,less_than_2mo_savings,greater_hartford,Income,<$15K,0.6236559139784947
2018,less_than_2mo_savings,greater_hartford,Income,$15K-$30K,0.5833333333333334
2018,less_than_2mo_savings,greater_hartford,Income,$30K-$50K,0.4141414141414142
2018,less_than_2mo_savings,greater_hartford,Income,$50K-$75K,0.3229166666666667
2018,less_than_2mo_savings,greater_hartford,Income,$75K-$100K,0.27835051546391754
2018,less_than_2mo_savings,greater_hartford,Income,$100K-$200K,0.24489795918367346
2018,less_than_2mo_savings,greater_hartford,Income,$200K+,0.12500000000000003
2018,less_than_2mo_savings,greater_hartford,Race/Ethnicity,White,0.3125
2018,less_than_2mo_savings,greater_hartford,Race/Ethnicity,Black,0.4468085106382979
2018,less_than_2mo_savings,greater_hartford,Race/Ethnicity,Latino,0.4897959183673469
2018,less_than_2mo_savings,greater_hartford,With children,No children,0.3191489361702128
2018,less_than_2mo_savings,greater_hartford,With children,Children in household,0.4020618556701031
2018,less_than_2mo_savings,greater_new_haven,Total,Total,0.3263157894736842
2018,less_than_2mo_savings,greater_new_haven,Gender,Male,0.27083333333333337
2018,less_than_2mo_savings,greater_new_haven,Gender,Female,0.39361702127659576
2018,less_than_2mo_savings,greater_new_haven,Age,Ages 18-34,0.4242424242424243
2018,less_than_2mo_savings,greater_new_haven,Age,Ages 35-49,0.3505154639175258
2018,less_than_2mo_savings,greater_new_haven,Age,Ages 50-64,0.3125
2018,less_than_2mo_savings,greater_new_haven,Age,Ages 65+,0.23076923076923078
2018,less_than_2mo_savings,greater_new_haven,Education,Bachelor's or higher,0.23157894736842105
2018,less_than_2mo_savings,greater_new_haven,Education,High school or less,0.43478260869565216
2018,less_than_2mo_savings,greater_new_haven,Education,Some college or Associate's,0.4329896907216495
2018,less_than_2mo_savings,greater_new_haven,Income,<$15K,0.6122448979591837
2018,less_than_2mo_savings,greater_new_haven,Income,$15K-$30K,0.4742268041237114
2018,less_than_2mo_savings,greater_new_haven,Income,$30K-$50K,0.41836734693877553
2018,less_than_2mo_savings,greater_new_haven,Income,$50K-$75K,0.32323232323232326
2018,less_than_2mo_savings,greater_new_haven,Income,$75K-$100K,0.22448979591836735
2018,less_than_2mo_savings,greater_new_haven,Income,$100K-$200K,0.2448979591836735
2018,less_than_2mo_savings,greater_new_haven,Income,$200K+,0.09375
2018,less_than_2mo_savings,greater_new_haven,Race/Ethnicity,White,0.3195876288659794
2018,less_than_2mo_savings,greater_new_haven,Race/Ethnicity,Black,0.4255319148936171
2018,less_than_2mo_savings,greater_new_haven,Race/Ethnicity,Latino,0.5154639175257733
2018,less_than_2mo_savings,greater_new_haven,With children,No children,0.3125
2018,less_than_2mo_savings,greater_new_haven,With children,Children in household,0.35789473684210527
2018,less_than_2mo_savings,greater_new_london,Total,Total,0.29787234042553196
2018,less_than_2mo_savings,greater_new_london,Gender,Male,0.15789473684210525
2018,less_than_2mo_savings,greater_new_london,Gender,Female,0.41052631578947374
2018,less_than_2mo_savings,greater_new_london,Age,Ages 35-49,0.29000000000000004
2018,less_than_2mo_savings,greater_new_london,Age,Ages 50-64,0.20202020202020204
2018,less_than_2mo_savings,greater_new_london,Age,Ages 65+,0.1797752808988764
